docno,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10
1ad70753244b1159d80e3ccd4e01631e5a3fc61e,2,2,2,2,,,,,,
cb737daa0241679ce54c980d743dca95b482e632,2,,,,,,,,,
e115ba6a4adcd4a23b959ab6d6bae43891f7f012,2,2,2,2,2,2,2,,,
78e983b3b161ccff13ace6be3635df94dae43514,2,2,2,,,,,,,
17747779bb2526dfdc34cfd70be81f2d0e0632ee,2,2,2,2,2,2,2,,,
0f6911bc1e6abee8bbf9dd3f8d54d40466429da7,2,2,2,2,,,,,,
2dc7bdfa26d878f7a9e3c1e4981bc76a4e1cf9bf,2,2,,,,,,,,
8c8a62b17dc1f2b8e2490d61bfd5f4b6173ec204,2,2,2,,,,,,,
e30e29b3bf4bc19194bad081badeb35803ee2118,2,2,,,,,,,,
220ac48a22547a455d05f416e1fd22bbd0b0788d,2,2,2,2,2,,,,,
9e1fd81edc46c8fd8d2e32d1b7ade33a6eb186c1,2,2,,,,,,,,
5c971c4861cb87c91ae9458af5b818313e7d47f5,2,,,,,,,,,
874a9ad1e0a0196b439ba72f09fe356278800434,1,1,1,1,,,,,,
3e19046c665867bbe557685da60738a40738010a,2,2,2,,,,,,,
998fd367c38dc59cb07ee36f612dc96561ee8a54,1,1,1,2,,,,,,
ee17ab6257f4ffcccc97d10706d74f643b1389d1,2,2,,,,,,,,
924d3b9576ae2e9f51dc3ca07e2c0eb5782938d9,1,1,1,1,,,,,,
bca3daa44c0b4467bd4d9d4e47e7a9b40f55b8c3,2,2,2,,,,,,,
83e1bfe26bb54b880c50b48a00da2ae93c37bcda,2,2,,,,,,,,
d23b990b4914ac25b889d0cb02c9ec0213038e40,2,2,,,,,,,,
ffdcfcc5a3e34970d99c7aa09ea20327e02c5afa,2,2,,,,,,,,
bf090836020c4854f777458b0eced28027aac66a,,,,,,,,,,
c270d16122f29bc87d56bffa702a212a7070127d,2,,,,,,,,,
0961836f9dce5d7bab478613189967c5b835a760,2,,,,,,,,,
94404b110e8d1d78515c7905093a67246ee5f8a1,1,1,1,2,1,1,,,,
4c380fddd38cbd16def4024eb62a4cca52f85f71,2,2,2,2,,,,,,
6e27d899289d1095262428b54484fd1d332809a9,1,1,1,1,,,,,,
2ee053fa0f2fbaf82fe1262d6c7095b2b659b87b,2,2,2,2,2,,,,,
2dc8f2959434bfb59030f323874915bd85931e46,2,2,2,2,2,2,,,,
5fc2ebb9dfd64a20aa79a1c45b143efd1d00800b,2,2,2,,,,,,,
d556568452ab02fc677722b8f2eac6d8da1b4c44,1,1,,,,,,,,
65acaa6938f34c08b517f49caf5cc82c872ec72f,2,2,2,,,,,,,
c7b08740b69b2973f1f73c6f9793f2cee727ff9e,2,2,2,,,,,,,
209ec8290e872c9a141e7db8f89c7cd832d3913a,1,2,2,,,,,,,
c64a2e6e5d204a9371280d8295f9de6a140e9635,2,2,2,2,,,,,,
08f39e531926176374b1a7e9ff15128f6a0dabc7,2,,,,,,,,,
b91b48e33d6b0591e156b2ad63590cd80299a2c3,2,2,2,2,,,,,,
f21f5b2b9c2b41176faac30cbcdef6bf6f83f21f,2,2,2,2,2,,,,,
a36be93424f1eae6972ee2e7eb95a58137ad7775,2,,,,,,,,,
e23120b7031227d3787100efbf6519c02643216f,2,,,,,,,,,
f5ab3b2e970a2b9c9ffd50e985658c375a4436db,2,2,2,2,,,,,,
7899d94725f06d13b2083ca9b785f8f03f9bc4cd,2,2,2,,,,,,,
f3a81bed8fdcc41eb3fd19d3c9f9c1d5b30c0752,1,1,1,1,,,,,,
25a6fc07af1b8b3f3a86918d3296e2236e4cbaae,2,,,,,,,,,
93e5f290589bb49d9ac301ff08ec689a72ca59c1,1,,,,,,,,,
2591cfd4b0205e3e6be88db941f88b8a58a47bf2,1,1,1,1,1,1,1,1,,
1ac5f16ad764b81377aebbc02d15ebfe179013a1,2,2,,,,,,,,
9c7a96155f10f152cae0866102c061cdf6da02e8,2,2,,,,,,,,
111e7daa3c579208ba80c23ac33ab7e7b5b1f099,1,1,,,,,,,,
a8a2e5db4f5276ac0d475636dffda690b7d4ddd9,1,2,1,2,2,2,,,,
ff1a62afb858674c00f3a4ed49c6f4a72de7119c,2,2,,,,,,,,
7887669b8d05b96d5e81fbe1cfdb2e39f7c873b9,2,2,2,2,2,,,,,
498056fc76a7d6dfac4253e12e47309e8cf313d8,2,2,,,,,,,,
6a3d1474b3587fea2658bb8c12900bccf062dd42,2,,,,,,,,,
4d7095d7052b946ae11041ca08d98aabb94264b3,1,1,1,1,1,1,1,1,,
fb28d4a3088a8487459fc6a3b720363f12bec952,2,,,,,,,,,
ac8357c902c4c3f1c88707f53ea32925c16e51c2,2,,,,,,,,,
8352e3ba20cb0fd48e2514bc1948e68108943e39,2,2,2,2,2,2,2,,,
b9c6f6118922b3a69a525b4cde8b0146242958be,1,2,,,,,,,,
78b05afd3f30372e13afa7682ceee7a104559ab9,2,2,2,2,,,,,,
8836f1b1f2d6fe2bc76780571beee6250fe3252c,2,2,2,2,,,,,,
821b42ed7bc357f4f6bbddcc6e1856a55d35c586,2,2,2,2,2,2,,,,
2bb75dbcdecf17aaac05f025eed2e0e992b36416,2,,,,,,,,,
ae14b8f1c873d42d1ff3c613559ee8668a48b7a6,1,,,,,,,,,
a540bf5fedb64d0ff11f93173c7eb1d8f196d8f0,,,,,,,,,,
abf488f3f2a0e4dd502906f2e4dab3cf26b86255,2,2,,,,,,,,
1f9d60ea3f3145b4e564e860c08dfad469aac119,2,2,2,2,2,,,,,
df0982b0392802f14c74d913ddd671b1b8e8b347,2,,,,,,,,,
926b94cdacedb55170ae032665fd3ae63dc99127,2,,,,,,,,,
ef9b0eb07c1ad365956334342b6722bb6bb15756,2,,,,,,,,,
4a2a3cab521048c9bd7342a9ca2ada1609f97cf2,2,1,2,,,,,,,
988fce459769c099daaa48142814087640621830,2,,,,,,,,,
911d79afaf3ca3e3b9634ec6ed16de450cce0c8c,2,,,,,,,,,
65bd8019513d2f54f730b2564dffa4dbe113a606,2,,,,,,,,,
b06803c4e4ac5ade56f7786bda922f662fd12d1f,1,1,1,1,1,1,,,,
0d834ab304974a72b4dfd580c1d605107ca1275b,1,1,,,,,,,,
040d4284d6002eca2821d91b199ed187c01fec6d,2,2,,,,,,,,
7f375435873f5de62693bfa2a103755564b14fcb,,,,,,,,,,
1890562e4f5e517e05144b29801e2bff3486178e,2,2,2,2,2,2,2,2,,
ff21445cea3b621857eb0f10095bdd05e53bb673,2,2,,,,,,,,
7a6823d16a1dc680c9bdfe03dc4caccbe2e944b6,2,,,,,,,,,
667e72d6cba3795e8c9ad087281729b249b092ec,2,,,,,,,,,
9d4e9af1bfb21808d82d78e4316f758a3c275a51,1,1,,,,,,,,
d8182c81f9e69c87ec7a181b3369dda3c2a2a939,2,2,,,,,,,,
07aca048b6dbc583fed7434890a213b68dd4e0f1,2,,,,,,,,,
146641a8a97a484228effca62b639c6afda78a9d,2,,,,,,,,,
1ff0d815fbca40bb599411835db08d1c6fb5b31d,2,2,2,2,2,2,2,,,
1aaf216b9c83b483c776fbaca6d81cf278a1050f,1,,,,,,,,,
aa37bb8869c5093ee029f4058df1f2000c894c57,2,,,,,,,,,
1a36f58da094bddf81e61081557b0030ea62efe1,2,,,,,,,,,
991cb4c406694dd3373484e690ac69f56dbf83d6,2,2,2,,,,,,,
8179db9ea2230561890a9b92c5986e994c4434b7,2,2,2,2,2,,,,,
e5713c5ebd920a42b3a36eccb4aebc892683283e,2,2,2,2,2,2,2,2,2,
2345efac7f019f5bc7fe961f80319b1ab6c2a922,2,2,,,,,,,,
4cf4b06073bb4802fdae940a0a298d6b45f82ce9,2,2,2,,,,,,,
9151adf8caa27053bd3bc4adf1390fdfb3205fa2,2,2,,,,,,,,
017e7c1bf71101c24c65aca784a4f867e8718ef1,2,,,,,,,,,
cda97601b1365aaf84e75afa734b25ced423d830,2,2,,,,,,,,
a4ce238dffe3cbb3c8d0350ed2a01c6518c153d9,2,2,2,,,,,,,
bdb08b60c69cfe15743bc0beb5fa120679f9205c,2,,,,,,,,,
e25c1c96084c8fcd1a6422cea5c8d0829f6d2b56,1,1,1,,,,,,,
a523960d520289a280ab44de22d719c4b0fb6a20,1,,,,,,,,,
0a1c6dad93f743e6f6a10130cf3c4ade8838e8a3,2,,,,,,,,,
9f23275e8961e6f0dcda347896c53700894a03ac,2,2,,,,,,,,
ec3b8ab47336f567b7c76791e467dea8bbfedef5,1,1,1,,,,,,,
92340bc8dd2c41342ad3bc22108064924218ef44,1,,,,,,,,,
a6cb366736791bcccc5c8639de5a8f9636bf87e8,2,2,,,,,,,,
fedaac3b27afe7c9be2cf0d65cbc3f37d36c3f78,1,1,1,,,,,,,
8a4f2d56491d20fd28fc476c9f17f5d20d26bbce,2,2,2,2,2,,,,,
6dd338ca1b228de82a063433cd640b1e804aecc0,2,2,,,,,,,,
2e004c4b77b22d881e29ccb99cc1d290155ed8e3,2,2,,,,,,,,
ed1ff7d3f3d670f4a3bdd9a5e78cb862bc8795f0,2,,,,,,,,,
60eff8b37bfbe43c68b98d9662871873de4e9c75,1,2,,,,,,,,
3faa5be3da17725bd56c121ef863007a63618465,2,2,2,2,2,,,,,
ba3e46e8e0ee37bcd7b9db8662b708041b491c16,2,2,,,,,,,,
1caf808ea8afd1b548bb3dfcbeae39a41fa5992e,2,2,2,2,2,2,,,,
fa9ba8c564465f5ecb3ea05c620ce0ca005d10ae,1,1,1,1,1,1,1,1,,
852e3be82477340529c7ac9ddb4f1265905fc4d9,2,2,2,,,,,,,
abb3da10c6f62776f4f0af5ea64b1323b87a0bbe,1,,,,,,,,,
8b9592f0314b7f085b10275a763f200684b5ff29,,,,,,,,,,
0bf44712e92b2f7881ce6982b8b600fc2f4344b8,2,2,,,,,,,,
a2a5af9e688b10af8c0ae9cfe53ced3871d66687,2,,,,,,,,,
2faa58decdd46ce8808003cc53d0f98764d9acd6,1,1,1,1,1,1,1,1,,
7983ada8fe9df751d9df54d5478c42e341300e19,2,2,2,,,,,,,
6c55e6fd1daddcb24283417871f73444dc74ce07,2,2,,,,,,,,
c7764c3ac6c5b5ac6ae35582777f89dee3ce8d8e,1,1,1,1,,,,,,
ba70a74262adec9dcfa47b5710752d2537a07af4,2,2,,,,,,,,
a05faa62a9da23969ebfff5a0feedb1745d8c4de,,,,,,,,,,
8028d5d982351751a0e0f23f9a3d6aca63e18e1c,,,,,,,,,,
739f73d89462f978263d0ea8507e3144902dae7a,2,,,,,,,,,
4facbaccc70959eefddf6efb9e1a44f2e0355fe7,2,2,2,2,,,,,,
82f472fb8e5f7db675f7b75000047b637b2facc7,2,2,2,2,,,,,,
64e3815bc59512d2e62a4990c384701f1212cf7e,1,,,,,,,,,
cd59fc010df734b903f615e80ad539427373dbf5,1,1,1,,,,,,,
fb9d253258d6b3beceb9d6cd7bba6e0a29ab875b,2,2,2,2,,,,,,
5ae7961c093d4887ea0364fe998eb179d5f68d76,2,,,,,,,,,
90616ac885bb101a3256e68f3adb16bb072b6012,2,2,,,,,,,,
d8029a42cfe6a1056c17d88601def6079a59850a,2,,,,,,,,,
9495c1fac28d48e2b56c74624aab3af1ebf677f4,1,1,,,,,,,,
24469f0d122c184ec1d81cc820df68b2ccfabdcf,2,2,2,,,,,,,
fca3cd15238cf217fb27dd6dfba6596946427fd1,2,,,,,,,,,
6fa92e5b2f8d8912026e4e7e6c9a858528499966,,,,,,,,,,
1d81f75441cdd20f52398112b9675dae5fb10bb5,2,2,,,,,,,,
2648124e15433e6d0db4805e97d9b58d6d3f0ff0,2,2,,,,,,,,
ac5699924c4af831ae187d9e13d78be486cf583b,2,2,2,2,2,2,2,2,2,
a8e04486ec5264da179125bc40e258b5e7bbde8c,2,2,,,,,,,,
9d19157fa8da0a7d216f44d6a45a73b59b6da23f,2,,,,,,,,,
3c54695422e4d6f0a76850887c58ffc5d82f6365,2,,,,,,,,,
48b42d21b9a6016eeae78de7859e84f6b148651f,2,2,,,,,,,,
327f0ec65bd0e0dabad23c42514d0e2ac8b05a97,1,1,,,,,,,,
02d70c5bf86dd3e7518cae3f4215608939942c87,2,,,,,,,,,
68326bac65d7d93a758bf1b302097cdd550adfe7,2,2,2,2,,,,,,
df721fd78e29c06409730b0cac90f394da6bc96c,2,2,2,2,,,,,,
96b4145f49b6eaa202089a7211089810df5c2757,2,,,,,,,,,
89dddec47974ddf33fe8eb16c0232ab255479807,2,2,2,,,,,,,
502aeb73f4bf0f2e6d7e0f1edc7518369ad54113,2,2,2,2,2,,,,,
3e610ef8dfe03e35bb12f850b3a7a235de70ff50,2,2,2,2,2,2,2,2,,
f2a71fb7ae8b5c81039b785d2b6afd8641f2292f,2,,,,,,,,,
5460abf9cf6ee440b973703e7e8c0fdac0e0daa1,2,2,2,2,2,,,,,
0c5043108eda7d2fa467fe91e3c47d4ba08e0b48,2,2,,,,,,,,
9ab7efc0da6458d265ab273f78dcd747978bf275,2,2,,,,,,,,
ffd16ba7886db9a801c6f96047a347987b2478a1,2,2,,,,,,,,
4c16428a0bae507d2a1785860f07168a807d8e59,2,2,2,2,2,2,2,2,2,
0adb74ffd54f13bc77a4f6697de7d92fd70da12c,1,1,2,2,1,,,,,
2760f4a14d6090727ff1c7a04cea6ef03c73c084,2,2,,,,,,,,
4b8a915ce06f54f01c3860fca3ff1c8c19fd29ba,2,2,2,2,2,2,2,2,2,
6ab8e2fdd6d4e8b71a25b2797a4997db988603f2,2,2,2,,,,,,,
62c0f988cd23b804d4cff7df0676f94b50b2250c,,,,,,,,,,
c312b1424c9d25fd8ebd1f01a0c7fb6cba9e998f,2,2,,,,,,,,
b8e100b6fce162778344d571751433a2147db08b,2,2,,,,,,,,
5856bab0e8b6357185c9ba71c7f0bb6f561cbc48,2,2,2,2,2,,,,,
2f0767b42b73afe0212e0bbb2766d387e3ea9aff,2,2,2,2,2,2,,,,
d989ca9038417ed81a4118c1762be34d9af05164,2,2,2,,,,,,,
06590e7f5f6b37e2d83d232b039e8798f06fdfbb,2,2,2,2,2,,,,,
cd0a212beb3586ca26ac820dbbbe3657b984b72c,2,2,2,2,2,,,,,
5903db2cc164adea2e9c8e01ffc7354763e93356,1,2,,,,,,,,
113d24e69323335d759978987ee7f8ccccac35a6,2,2,2,,,,,,,
84b8a458738894f7ba7718f5ec0a03e9e55cf350,2,2,2,2,2,2,2,2,,
26e1997581f133c073079ef8c487149a2e3981e9,2,2,2,2,2,2,2,2,2,2
1760373c322225b1195e24401a73815b2048d6de,2,2,,,,,,,,
4c0945cb52d0734b25ecea49e3ae1c1b243fca66,2,2,2,,,,,,,
2b96e8f305fbec5ce3e0cbe34e56fc82a020b6bd,2,2,,,,,,,,
8116cdbcc80e8cfd63554a1346eccd49d32666f1,2,,,,,,,,,
d58ec9c62a4840528f74444c0f2fd56a607b44f3,2,2,2,2,,,,,,
37c7ea6c4de77114b729a2dc65b2536bee46ff4b,2,2,2,2,,,,,,
37de1dc198dcdf9e348e281877bf8f4dee2b7f28,2,2,,,,,,,,
92221be134d96603e9f1d5a6fe5cd4522949aea8,2,2,2,,,,,,,
c3ea994cd2ef3a0c2b3bf16f21b53480f6f21be7,2,,,,,,,,,
cc458d5eb97ec40a61822952c0f67ffc7597603d,2,2,2,2,,,,,,
12cabfa2696c93df2665f5494174f81c27390f8d,2,2,2,,,,,,,
2d73f7600c44ebc0e2a1e7bdae339f6f1d22e57e,,,,,,,,,,
3a056216bdfc3ec7d9e2fceef9c688380f7a1b86,2,2,2,2,2,2,2,2,,
888307d729f045abbf50b98312bfbfa65e3ce348,2,,,,,,,,,
e546418c674b9c82d3f03da674d2c614541b9e15,2,2,,,,,,,,
2d4924b3ee4a32a320f8ddef1c067d3cf0243f3f,,,,,,,,,,
37692d1b7044176ea3f152028d1667a34801bf1e,2,,,,,,,,,
bec52457c1bc99ddd430653995885ced9e6d4cc2,2,2,2,2,2,,,,,
6126d566b8e641e22a591d292da4b2efa9a3dceb,2,2,,,,,,,,
8b28194acc5d5d7c2161e4fc73198b70bebf4a3d,2,2,,,,,,,,
ca6ce36ca6651340b568a74ec082da2fc5337ad5,2,,,,,,,,,
2f0393616cdaa9280368603b973ccad9db90b4dd,2,2,,,,,,,,
8cf92eb7ba51884bd9766a59acb1470a7e49f2ad,2,,,,,,,,,
a28497f007417f4daf74542c1215f876ad984f96,2,2,,,,,,,,
e498784edf2c02fe0b228479f88120f08b381cb6,2,2,2,,,,,,,
02acf34fdd293921740d325f28cf542eac6f6d35,2,,,,,,,,,
c1e031fdd2e71193e0baab2bea895ac0c32b0ccd,2,2,2,2,2,2,,,,
ea68a5c75e0e228e54efd91db972f71c1a917e51,2,2,2,,,,,,,
4adbaf94a1536979a8a03272fdf205a032adcc24,2,2,,,,,,,,
4fbeb21f5e8865df969f65801c3102abd283ae79,2,2,2,,,,,,,
04bc9c61c81c9125e39a6c52bee56f794e463a6f,2,2,2,,,,,,,
d6d5b0f4270b840cc2cd78771e92e60649a1482c,2,2,2,2,2,2,,,,
3bb4c3127c77ffb06a81cfe09862716a0828114c,1,1,1,1,1,1,,,,
93993207219f57faa086ddd276756754dc205adf,2,2,2,2,1,2,2,,,
d194190cdc2c4594fb32b55d0e1e2d4b0985e502,2,,,,,,,,,
94fec18f9e2e5922200c738d60ae4f0f292300c8,2,,,,,,,,,
e87060c6992bb09e00eeaa242f9f023e0ea7b037,,,,,,,,,,
928e2f787858078dcd2285959b48fe41e945eaf6,2,2,2,2,,,,,,
6b70264812807d8c8dc0f0c8b4a42578a13c2029,2,,,,,,,,,
edf2bdb75e01b30d1f9d165738303081b6f630c3,2,,,,,,,,,
031ff11cf2f07e3c29ff16cbe8a5543c026cd349,2,2,2,,,,,,,
69b99bb658a967cd812f9ffd7f311050681211b9,2,2,2,2,2,2,,,,
5c2f6e55bb23f39f098eafa0974d2209dc5f8631,2,2,2,,,,,,,
6169d5855825ad004928865fcb8424f5b6570602,,,,,,,,,,
4b9adae8937de0b7125a00df2a316952579ee7f8,2,2,,,,,,,,
3d263533739691465efe2256bd75853f8cbc922d,2,2,2,2,2,2,,,,
fc2786a41245a46f4ad2a8d5911d88fb0bba35b3,2,2,2,2,,,,,,
a0343b93b2f94a1178697eb2510250737b39f79b,2,2,2,,,,,,,
a8b604a6b65d98d65e010e45896b8ea8dbaac230,2,,,,,,,,,
73f0f4d551f5303d1032b9127226eef96177a035,2,2,2,2,2,2,2,2,2,2
0900d1dbb5cb444cecb8537e9be1ede0ebfe5c3f,2,2,2,2,2,,,,,
7629a0efb180b6a8f4074b443245c049eb7ae113,2,2,2,,,,,,,
72ba890c67e01159d2c7084e2f3ae1cc98c4eedf,1,1,1,1,,,,,,
59d86a93c4ef54b5489bc375cd02e64205823f42,2,,,,,,,,,
476a58d07d5961adf2a67e2f3c5f112992763483,2,,,,,,,,,
7cb75a1710c30da1bf887aaec97d5ece83f1c5a6,1,1,1,1,1,1,,,,
39a6a4d5b699ab66fd147b7383659e35036639fe,2,2,2,,,,,,,
a38f12364618ab6647d1d8a5e0a0e281ffe3012e,2,2,,,,,,,,
39e462bbfd1bdc1e3b7157cff1ee7000f7d092b6,2,2,2,,,,,,,
c15cf32df98969af5eaf85ae3098df6d2180b637,2,,,,,,,,,
ed75211c942d6ae915407b8c598a13c29d92a9cf,1,,,,,,,,,
31a1d41c970eb519e3f94ac2f87d4109aa709fb6,2,2,,,,,,,,
0043a278c69bcdd35602c0e5c9e27d50a334cdb1,2,2,,,,,,,,
707e47cc49d55a64c04731a29f43e966f4dcdde2,2,2,2,,,,,,,
f1751900842ac7280482ea8b3f751d7167c44be1,2,2,2,2,,,,,,
6c5870d4f0d8d57c2f8d7f9acf3bcc1c4064f751,,,,,,,,,,
6f41519bb9f37b589f174be7634d54a61150aaed,2,2,2,2,2,,,,,
bdc4c89e9ebfcd323d82f4c6f7009e6f8dc1365e,1,2,2,1,1,,,,,
1a73033c2ddeb0e97811e6331065eaaa8c575911,2,,,,,,,,,
a77696c66bd481356ec20ceaec60f652bde69a59,2,1,2,2,2,1,,,,
701f189229fa7d1ca925483bde962f214b98e504,1,1,1,1,,,,,,
9a6405a923187a7b982f3e7143b78ccd4779a765,2,,,,,,,,,
73c10497ee3598dd2688be6988354c7ac21b0574,1,,,,,,,,,
b7837ea6ec07f5faa5437c24117aed6ad4391e17,2,2,2,,,,,,,
39d3dce00bc21ef62938a804849cc44b7d366535,2,2,2,2,2,2,2,2,,
903b73ea5affb3005b7e407ad0d010c3ebd99d9d,2,,,,,,,,,
f389b9dbd5cb7c7243969c0c2daaaaa75b3b20d3,,,,,,,,,,
9fb01cd85317f84fb4def982a81f19da2571bae1,2,2,2,2,2,,,,,
50337607936256663133ade9df9f9b4de4a675ea,2,2,2,,,,,,,
b04ab7656395d860f964554141984ea72ab901dd,,,,,,,,,,
bc1022b031dc6c7019696492e8116598097a8c12,2,2,2,2,2,2,,,,
1bf034facd960a68051e8706754c6f0d0e7876a2,2,2,2,,,,,,,
e14f887b14ee3ac4ef4da84d2b696ef7d5dce650,,,,,,,,,,
391919c8a42afe6daa7ea6e32b20021f4e7dd27c,2,2,,,,,,,,
c8fdfa7ad287fa2c8508f911d1c2f226a95b163b,2,2,,,,,,,,
e2295562039f0033ca8e0a6c5ad1d30bb468e8cc,2,2,2,2,,,,,,
c11b0a6f27a078fe4bee50c2c5f3fc77e01551fe,2,,,,,,,,,
971766088dfaf63fb55e6f0190b14f28f2c98ad0,2,2,,,,,,,,
92912cbccbf74bd4fc95a74a1103cf7b50d5e07f,2,1,2,2,,,,,,
ec227c90b2be6818496d46c38b8f8c63cd295ef8,2,2,2,,,,,,,
be39390ecbca3260517a5074e0217888bf9b9556,2,2,2,,,,,,,
3faa411e8b062069a3f4fa43a047240669594efe,2,,,,,,,,,
6fb51ebd577a983eeab5da506b6d39b6c8d17e98,2,2,2,2,2,2,,,,
8d47a76094c7707f8d754bd98a5ab6ffdc2f4be8,2,2,2,2,,,,,,
dbdf563cad180a09fe630c830f6a8dccc23862e0,2,,,,,,,,,
e50dae0b4045bceeab3a6952d684c3f6388bf896,,,,,,,,,,
e6c92a2936a793bafee4a366bb2e2286be36bced,,,,,,,,,,
ce76a9d70962a5c91550511897039ad2e36ee29d,2,2,,,,,,,,
4e69e50c770d9a1dcefef4b3d04c4ac90f87147a,2,2,,,,,,,,
54cb3dacf7d6f4dd9af059c20d420ca7034e3afc,2,,,,,,,,,
dfb077cfd5a74d53dae87cf3fac3d514a6fe4f1d,2,2,2,2,2,2,,,,
9871283bf64188e2ee88b2018e077ea28cab3319,2,,,,,,,,,
5b7330cef87edc0ae78ba4e7c7ead4f0933233b2,2,2,2,2,,,,,,
299ddb7ebf50e2b9de3fe5d22adc569d6ea8a0cc,2,2,2,,,,,,,
c8801d2a26c226cdf7cbe3fe2033232a22683557,2,2,2,2,,,,,,
6286041da5f1c5cb87211250d5c4f002f105c472,2,,,,,,,,,
e4b143a8854323d466dfd9ca56ad8542b9e0104f,2,2,2,2,2,2,2,2,,
bb676f9e30deae67bd0620d614129837e48886ca,1,,,,,,,,,
13a8102af58200a1589cebb5adf72bda03d7b743,2,2,2,2,,,,,,
bf93d6574c957be5d53b6113be50d8447df35e97,1,1,1,1,,,,,,
7cadde0ed3a375d27e358897f564962713b85fda,1,,,,,,,,,
d9f18d7e3df163b2fce35ad03e925093d1954287,2,2,,,,,,,,
fdd2fb94b2f9ee85ba51d7409593498e93d9f8e7,1,1,1,1,2,1,,,,
0c25e5f544167840756950e0ff3edd238a19cfd1,2,2,,,,,,,,
2a41d74c069b4771f74bbc3edf05396788884a40,2,2,2,,,,,,,
57b6dfe603cb6f1ec9f906b3a959b4809a56344c,2,2,2,2,2,2,2,2,2,2
12d0353ce8b41b7e5409e5a4a611110aee33c7bc,2,2,2,,,,,,,
4bbdf9db74f9b671882213e77aadc74d66694f2d,1,,,,,,,,,
d630d73949395c5263b5dd383cb38311a44ebed3,2,2,2,,,,,,,
4dabd04b70e777f9ff9242c91ed87d885c65727d,,,,,,,,,,
863472a67f5bdc67e4782306efd883fca23e3a3d,2,2,,,,,,,,
eea280ea8ab0e7918a01a89d66f54e02fad2d4f3,2,2,,,,,,,,
dce6f9d4017b1785979e7520fd0834ef8cf02f4b,,,,,,,,,,
ccd1282aea3cc7c3d40300d82472fc5f9f54cb8e,2,2,2,2,,,,,,
cceea5085b8b2367f604448c3b049feb1f32b4d8,2,2,2,,,,,,,
833af47d2ff1ccc87ced13d9b6f4cab6004ce9f9,2,2,2,2,2,,,,,
67bb920c40b161a543f29943e7d945789ef208cd,2,2,2,2,2,1,2,,,
7453daeecf2a39a8ffa774b9357eb1ebbb2961bd,2,2,2,,,,,,,
ae4b0b63ff26e52792be7f60bda3ed5db83c1577,2,2,,,,,,,,
717088d0a6e840f4375857588595d0802b73ec35,2,,,,,,,,,
0a10da268aeb7264bcf1362281b61247f46f63cb,2,2,2,,,,,,,
3ae06b21b40cffa07ac1e92e0c453aa835f8a70b,2,,,,,,,,,
66f30ebda80309b64d4df143c62e80cf71d36e07,2,,,,,,,,,
b674f1384a95948d52018d1748e7284ef566233c,2,,,,,,,,,
40427137084ceedab41a543a92b19633e0b7633c,2,2,2,2,,,,,,
9d3472849dc2cadf194ae29adbf46bdda861d8b7,2,1,2,,,,,,,
83ccfd066aeb6b432ea19824b6518e56a771100e,1,1,,,,,,,,
e47f5da58f0276bddd54b9575938e6cbad65a31d,1,1,1,1,1,1,,,,
45a62c1c4a5ef9c495a820a553b8f4771c3117e4,2,2,2,,,,,,,
f1fa95be35993dc41b911c3c9a9dd6355011b528,2,,,,,,,,,
ba40b03478324eb3a5e347c44d38880299e1c59d,1,1,1,1,,,,,,
1c622f9cf31a06c255a6b9dba095ad4780f3b002,2,2,2,2,,,,,,
5e479fb92b8d6311c156290140e4642f3de1defa,2,2,2,2,,,,,,
ee427831d78b3fc8dae44e8c82276a214a7a7e76,2,2,2,,,,,,,
518e8dc97fc4c8e0eb247b3e78630043e71b8264,2,2,2,2,2,2,,,,
be1bb4e4aa1fcf70281b4bd24d8cd31c04864bb6,,,,,,,,,,
b59dcbab074348294b934346268b65ce49385f78,2,,,,,,,,,
6ee9fcef938389c4cc48fd3b1875d680161ffe0a,2,2,,,,,,,,
e32bb51043e0766508b55f81f28fe7a938fc406f,2,,,,,,,,,
547bdc40aabd353b286eb9a1d81747106a097cbe,1,1,1,1,1,,,,,
d9344534ab39544a3a3c173b27628e0d9c5d4dc5,2,2,2,,,,,,,
ead438fb4c821a2e38efb12bfb5f81fc01bc3267,2,2,2,2,2,2,,,,
8722cc254dcdb5a83ea0806622b2e73032b714f2,2,,,,,,,,,
82242a6f51c47f85ea0714b174e93b906d3a375e,2,2,2,2,2,2,2,,,
ca72161fc10672c6a5531f43022414bc9368e7c6,2,,,,,,,,,
fc3f372842f6ca776b416d33ce98d62f634c3302,2,2,2,,,,,,,
5eb7ad4f270363903fd825a6722b65d58ab59e0a,2,2,,,,,,,,
3c8c77643abbe6046229fc9479853635f60f7c50,2,2,2,2,,,,,,
924a59a4b1b8ad1e804bd674920d8d8e36f4d118,2,2,,,,,,,,
3671736e7a39e7855c33154e6fa76b2a256e8bc7,2,2,,,,,,,,
d4764f3ef322d4206c1188a213936be2772fc803,2,2,2,,,,,,,
93ca8ce18c91a60d9c4f53b29659f547e9f9e6a2,2,2,2,,,,,,,
0f83ff28175d7aaaa352e918a83fe9d7e199f3bc,2,,,,,,,,,
18d088ef3571229466151552433085a085a255c9,2,2,2,,,,,,,
684633cff772901fdc0cef78df80f5c0ed9def91,2,2,2,2,,,,,,
25ff3cf16b3f5f3dc28ef3da9dfc3320304bcf02,2,2,2,,,,,,,
502c373cdcb274dc4105890994cebc63659fb752,2,2,,,,,,,,
